06203,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΣΙΝΕΒΡΟΥ"
15203,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΗΛΕΙΑΣ ΤΡΑΓΑΝΟΥ"
20203,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΜΙΚΡΑΣ ΓΟΤΙΣΤΑΣ"
36203,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΠΗΓΩΝ"
01204,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΦΛΩΡΙΑΔΟΣ"
06204,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΣΚΕΠΑΣΤΟΥ"
15204,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΗΛΕΙΑΣ ΤΡΥΠΗΤΗΣ"
36204,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΠΗΔΑΣΟΥ"
01205,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΦΡΑΓΚΟΥΛΑΙΙΚΩΝ"
06205,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΣΚΙΑΔΑ"
15205,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΗΛΕΙΑΣ ΤΣΙΠΙΑΝΩΝ"
20205,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΜΙΧΑΛΙΤΣΙΟΥ"
36205,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΠΗΔΗΜΑΤΟΣ"
01206,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΦΥΤΕΙΩΝ"
03206,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΣΕΡΒΟΥ"
06206,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΣΚΟΤΑΝΗΣ"
15206,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΗΛΕΙΑΣ ΦΑΝΑΡΙΟΥ"
20206,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΜΟΛΙΣΤΗΣ"
01207,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΧΑΛΙΚΙΟΥ ΑΜΒΡΑΚΙΑΣ"
03207,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΣΙΛΙΜΝΗΣ"
06207,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΣΚΟΥΡΑ"
15207,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΗΛΕΙΑΣ ΦΙΓΑΛΕΙΑΣ"
20207,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΜΟΛΥΒΔΟΣΚΕΠΑΣΤΟΥ"
36207,ΛΕΙΤΟΥΡΓΙΑ,"ΜΕΣΣΗΝΙΑΣ ΠΙΠΕΡΙΤΣΗΣ"
01208,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΧΑΛΚΕΙΑΣ"
06208,ΑΝΑΡΤΗΣΗ,"ΑΧΑΙΑΣ ΣΟΥΛΙΟΥ"
15208,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΗΛΕΙΑΣ ΦΛΟΚΑ"
36208,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΠΛΑΤΑΝΙΩΝ"
01209,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΧΑΛΚΙΟΠΟΥΛΩΝ"
06209,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΣΠΑΡΤΙΑΣ"
15209,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΗΛΕΙΑΣ ΦΟΛΟΗΣ"
20209,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΜΟΝΟΔΕΝΔΡΙΟΥ"
36209,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΠΛΑΤΑΝΟΒΡΥΣΗΣ"
01210,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΧΟΜΟΡΗΣ"
06210,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΣΤΑΡΟΧΩΡΙΟΥ"
15210,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΗΛΕΙΑΣ ΦΟΝΑΙΤΙΚΩΝ"
20210,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΜΟΝΟΛΙΘΙΟΥ"
36210,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΠΛΑΤΕΟΣ"
01211,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΧΟΥΝΗΣ"
06211,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΣΤΑΥΡΟΔΡΟΜΙΟΥ (ΞΗΡΟΧΩΡΙΟΥ)"
15211,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΗΛΕΙΑΣ ΦΡΙΞΗΣ"
36211,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΠΛΑΤΗΣ"
01212,ΛΕΙΤΟΥΡΓΙΑ,"ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΧΡΥΣΟΒΕΡΓΙΟΥ"
15212,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΗΛΕΙΑΣ ΧΑΒΑΡΙΟΥ"
20212,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΜΟΥΣΙΩΤΙΤΣΗΣ"
36212,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΠΛΑΤΣΗΣ"
06213,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΤΟΥΜΠΑΣ"
15213,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΗΛΕΙΑΣ ΧΑΡΙΑΣ"
20213,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΜΠΑΟΥΣΙΩΝ"
36213,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΠΟΛΙΑΝΗΣ"
06214,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΤΟΥΡΛΑΔΑΣ"
15214,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΗΛΕΙΑΣ ΧΕΙΜΑΔΙΟΥ"
36214,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΠΟΛΙΧΝΗΣ"
03215,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΣΤΑΔΙΟΥ"
15215,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΗΛΕΙΑΣ ΧΕΛΙΔΟΝΙΟΥ"
20215,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΜΠΕΣΤΙΑΣ"
03216,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΣΤΑΥΡΟΔΡΟΜΙΟΥ"
15216,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΗΛΕΙΑΣ ΧΡΥΣΟΧΩΡΙΟΥ (ΤΡΥΠΩΝ)"
20216,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΜΠΙΖΑΝΙΟΥ"
03217,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΣΤΕΜΝΙΤΣΗΣ"
15217,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΗΛΕΙΑΣ ΩΛΕΝΗΣ"
03218,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΣΤΕΝΟΥ"
20218,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΝΕΓΑΔΩΝ"
03219,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΣΤΟΛΟΥ"
06219,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΦΙΛΙΩΝ"
20219,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΝΕΓΡΑΔΩΝ"
36219,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΠΡΟΔΡΟΜΟΥ"
36220,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΠΡΟΣΗΛΙΟΥ"
06221,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΦΛΟΚΑ"
20221,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΝΕΟΧΩΡΙΟΥ"
36221,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΠΥΛΑΣ"
20222,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΝΕΟΧΩΡΟΠΟΥΛΟΥ"
36222,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΠΥΛΟΥ"
36223,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΠΥΡΓΟΥ (ΚΑΛΑΜΩΝ)"
06224,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΧΑΙΚΑΛΙΟΥ"
20224,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΝΙΚΑΝΟΡΟΣ"
36224,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΠΥΡΓΟΥ (ΤΡΙΦΥΛΙΑΣ)"
03225,ΛΕΙΤΟΥΡΓΙΑ,"ΑΡΚΑΔΙΑΣ ΤΡΙΠΟΛΕΩΣ"
20225,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΟΞΥΑΣ"
03226,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΤΡΙΠΟΤΑΜΙΑΣ"
06226,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΧΑΡΑΥΓΗΣ"
20226,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΟΡΕΙΝΟΥ-ΞΗΡΟΒΑΛΤΟΥ"
03227,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΤΡΙΠΟΤΑΜΟΥ"
06227,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΧΑΤΖΗ"
03228,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΤΡΟΠΑΙΩΝ"
20228,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΠΑΛΑΙΟΠΥΡΓΟΥ"
03229,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΤΣΕΛΕΠΑΚΟΥ"
36229,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΡΟΔΙΑΣ"
06230,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΧΡΥΣΑΜΠΕΛΩΝ"
20230,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΠΑΛΑΙΟΧΩΡΙΟΥ ΜΠΟΤΣΑΡΗ"
36230,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΡΩΜΑΝΟΥ"
20231,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΠΑΛΑΙΟΧΩΡΙΟΥ ΣΙΡΑΚΟΥ"
36231,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΣΑΙΔΟΝΑΣ"
03232,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΦΑΛΑΙΣΙΑΣ"
06232,ΑΝΑΡΤΗΣΗ,"ΑΧΑΙΑΣ ΨΑΘΟΠΥΡΓΟΥ"
20232,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΠΑΠΙΓΚΟΥ"
03233,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΧΑΡΑΔΡΟΥ"
03234,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΧΙΡΑΔΩΝ"
20234,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΠΑΡΔΑΛΙΤΣΗΣ"
03235,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΧΡΑΝΩΝ"
20235,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΠΕΔΙΝΗΣ"
03236,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΧΡΥΣΟΒΙΤΣΙΟΥ"
36236,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΣΚΑΛΑΣ"
20237,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΠΕΡΑΜΑΤΟΣ"
36237,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΣΚΛΗΡΟΥ"
20238,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΠΕΡΑΤΗ"
36238,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΣΟΛΑΚΙΟΥ"
36239,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΣΟΥΛΗΝΑΡΙΟΥ"
20240,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΠΕΡΙΒΛΕΠΤΟΥ"
36240,ΛΕΙΤΟΥΡΓΙΑ,"ΜΕΣΣΗΝΙΑΣ ΣΠΕΡΧΟΓΕΙΑΣ"
20241,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΠΕΡΙΣΤΕΡΙΟΥ"
36241,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΣΠΗΛΙΑΣ"
36242,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΣΠΙΤΑΛΙΟΥ"
03243,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΩΡΙΑΣ"
20243,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΠΕΤΡΑΛΩΝΩΝ"
36244,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΣΤΑΣΙΜΟΥ"
20245,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΠΕΤΡΟΒΟΥΝΙΟΥ"
20246,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΠΕΤΣΑΛΙΟΥ"
36246,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΣΤΑΥΡΟΠΗΓΙΟΥ"
20248,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΠΗΓΗΣ"
36248,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΣΤΕΡΝΑΣ"
20249,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΠΛΑΓΙΑΣ"
36249,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΣΤΡΕΦΙΟΥ"
20250,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΠΛΑΙΣΙΩΝ ΜΑΛΑΚΑΣΙΟΥ"
36251,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΣΩΤΗΡΙΑΝΙΚΩΝ"
20252,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΠΛΑΤΑΝΙΩΝ"
20253,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΠΛΑΤΑΝΟΥΣΣΗΣ"
36253,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΤΡΙΚΟΡΦΟΥ"
20254,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΠΛΗΚΑΤΙΟΥ"
36255,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΤΡΙΠΥΛΑΣ"
20256,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΠΟΛΥΔΩΡΟΥ"
20257,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΠΟΛΥΛΟΦΟΥ"
36257,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΤΣΟΥΚΑΛΑΙΙΚΩΝ"
20259,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΠΟΥΡΝΙΑΣ"
36259,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΦΑΛΑΝΘΗΣ"
20260,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΠΡΑΜΑΝΤΩΝ"
36260,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΦΑΡΑΚΛΑΔΑΣ"
20262,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΠΡΩΤΟΠΑΠΠΑ"
36262,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΦΙΛΙΑΤΡΩΝ"
20263,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΠΥΡΓΟΥ"
36264,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΦΛΟΚΑΣ"
20265,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΠΩΓΩΝΙΑΝΗΣ"
20266,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΡΑΒΕΝΙΩΝ"
36266,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΦΟΙΝΙΚΟΥΝΤΟΣ"
20268,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΡΑΙΚΟΥ"
36268,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΧΑΛΚΙΑ"
20269,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΡΑΦΤΑΝΑΙΩΝ"
36269,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΧΑΝΔΡΙΝΟΥ"
20271,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΡΙΑΧΟΒΟΥ"
36271,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΧΑΡΑΥΓΗΣ"
20272,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΡΙΖΟΥ"
36273,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΧΡΑΝΩΝ (ΚΑΚΟΡΡΕΥΜΑΤΟΣ)"
20274,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΡΟΥΨΙΑΣ"
20275,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΡΩΜΑΝΟΥ"
36275,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΧΡΥΣΟΚΕΛΛΑΡΙΑΣ"
36276,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΧΡΥΣΟΧΩΡΙΟΥ"
20277,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΣΕΡΒΙΑΝΩΝ"
36277,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΧΩΜΑΤΑΔΑΣ"
20278,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΣΕΡΙΖΙΑΝΩΝ"
36279,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΨΑΡΙΟΥ"
20280,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΣΙΣΤΡΟΥΝΙΟΥ"
20282,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΣΚΑΜΝΕΛΛΙΟΥ"
20283,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΣΚΛΙΒΑΝΗΣ"
20285,ΛΕΙΤΟΥΡΓΙΑ,"ΙΩΑΝΝΙΝΩΝ ΣΤΑΥΡΑΚΙΟΥ"
20286,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΣΤΑΥΡΟΣΚΙΑΔΙΟΥ"
20288,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΤΕΡΙΑΧΙΟΥ"
20289,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΤΕΡΟΒΟΥ"
20291,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΤΣΕΠΕΛΟΒΟΥ"
20292,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΦΑΡΑΓΓΙΟΥ"
20294,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΦΟΡΤΟΣΙΟΥ"
20295,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΦΟΥΡΚΑΣ"
20297,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΦΩΤΕΙΝΟΥ"
